type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,pc_timestamp
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,2881710539,0,110,0,0,2881.41,384,[0 0 0 0 0 0 0 0 0 0 0 0 0 -7 0 -7 0 -8 0 -8 1 -8 1 -8 1 -9 1 -9 1 -9 2 -9 2 -9 3 -9 3 -10 3 -10 3 -10 3 -9 2 -9 3 -9 2 -9 2 -10 2 -10 2 -10 2 -10 3 -10 3 -10 3 -10 0 0 3 -9 3 -8 3 -8 2 -7 2 -7 1 -7 1 -7 1 -7 0 -6 1 -6 0 -6 0 -6 0 -6 0 -5 0 -5 -1 -5 -1 -5 -1 -4 -1 -4 -2 -4 -2 -4 -2 -4 -2 -4 -3 -4 -3 -4 -3 -5 0 0 0 0 0 0 0 0 0 0 ],1771738837.136091
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,2881711686,0,110,0,0,2881.44,384,[0 0 0 0 0 0 0 0 0 0 0 0 2 -6 3 -7 3 -7 3 -7 3 -7 4 -7 4 -7 4 -7 4 -7 5 -7 5 -7 6 -8 6 -8 6 -8 6 -8 6 -7 6 -8 5 -7 5 -8 5 -8 5 -8 5 -9 6 -8 6 -9 6 -8 7 -8 0 0 6 -7 6 -7 5 -6 4 -6 4 -6 3 -6 3 -6 3 -6 3 -6 2 -6 2 -6 2 -6 2 -5 2 -5 1 -5 1 -5 1 -4 0 -4 0 -4 -1 -4 -1 -4 -1 -4 -1 -4 -2 -5 -2 -5 -1 -5 0 0 0 0 0 0 0 0 0 0 ],1771738837.17223
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2881712889,0,110,0,0,2881.48,384,[0 0 0 0 0 0 0 0 0 0 0 0 -7 -2 -7 -2 -7 -3 -7 -3 -7 -3 -8 -3 -8 -3 -8 -4 -8 -4 -8 -5 -8 -5 -8 -5 -8 -6 -8 -6 -8 -5 -8 -5 -8 -5 -8 -5 -8 -5 -8 -4 -9 -5 -9 -5 -9 -5 -9 -6 -9 -6 -9 -6 0 0 -8 -6 -7 -6 -7 -5 -6 -4 -6 -4 -6 -3 -6 -3 -6 -3 -6 -2 -6 -2 -6 -2 -6 -3 -5 -2 -5 -2 -5 -2 -5 -1 -4 -1 -4 -1 -4 0 -4 0 -4 0 -4 1 -4 1 -4 1 -5 1 -5 1 0 0 0 0 0 0 0 0 0 0 ],1771738837.2121642
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,2881713063,0,110,0,0,2881.52,384,[0 0 0 0 0 0 0 0 0 0 0 0 -4 -6 -3 -6 -3 -7 -3 -7 -3 -7 -3 -7 -3 -8 -3 -8 -3 -8 -3 -8 -3 -9 -3 -9 -2 -9 -2 -9 -2 -9 -2 -9 -2 -9 -3 -9 -3 -9 -3 -9 -3 -9 -3 -9 -3 -9 -3 -9 -2 -9 -2 -10 0 0 -2 -9 -1 -8 -1 -8 -2 -7 -2 -7 -2 -7 -2 -6 -2 -6 -3 -6 -3 -5 -3 -5 -3 -5 -2 -5 -2 -5 -3 -4 -2 -4 -3 -4 -3 -3 -3 -3 -3 -3 -3 -2 -3 -2 -4 -2 -4 -2 -4 -2 -5 -3 0 0 0 0 0 0 0 0 0 0 ],1771738837.252491
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2881714041,0,110,0,0,2881.56,384,[0 0 0 0 0 0 0 0 0 0 0 0 -6 -4 -6 -4 -6 -5 -6 -5 -6 -5 -6 -5 -7 -5 -7 -6 -7 -6 -7 -7 -7 -7 -7 -7 -6 -8 -6 -7 -6 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -8 -7 -8 -7 -7 -8 -7 -8 -7 -8 0 0 -6 -7 -6 -7 -5 -6 -6 -6 -5 -5 -5 -5 -5 -4 -5 -4 -5 -4 -6 -4 -5 -4 -5 -4 -5 -3 -4 -3 -5 -3 -4 -2 -4 -2 -4 -2 -4 -1 -4 -1 -4 -1 -4 0 -4 0 -5 0 -5 0 -5 0 0 0 0 0 0 0 0 0 0 0 ],1771738837.292156
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2881905090,0,110,0,0,2881.6,384,[0 0 0 0 0 0 0 0 0 0 0 0 -7 0 -7 -1 -7 -1 -7 -1 -8 -1 -8 -1 -8 -1 -9 -2 -9 -2 -9 -2 -9 -2 -9 -3 -9 -3 -9 -3 -9 -3 -10 -3 -9 -3 -10 -3 -9 -3 -10 -3 -10 -2 -10 -3 -10 -3 -10 -3 -10 -3 -9 -4 0 0 -9 -4 -8 -3 -7 -3 -8 -3 -7 -2 -7 -2 -7 -2 -6 -1 -7 -1 -7 -1 -6 -1 -6 -1 -6 -1 -5 -1 -5 -1 -5 -1 -5 0 -4 0 -4 0 -4 1 -4 1 -4 1 -4 2 -4 2 -4 2 -5 2 0 0 0 0 0 0 0 0 0 0 ],1771738837.332012
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,2881905318,0,110,0,0,2881.64,384,[0 0 0 0 0 0 0 0 0 0 0 0 -4 5 -4 5 -4 6 -4 5 -5 6 -5 5 -5 6 -5 6 -5 6 -6 7 -7 6 -7 6 -7 6 -7 6 -7 6 -7 6 -7 6 -7 7 -7 6 -6 7 -7 7 -7 7 -7 7 -8 7 -8 6 -8 6 0 0 -7 5 -7 5 -6 4 -6 5 -5 4 -5 4 -5 5 -4 5 -4 4 -4 5 -4 5 -4 4 -4 4 -3 4 -3 4 -2 3 -2 4 -2 3 -2 3 -1 3 -1 3 0 3 0 4 0 4 0 4 0 5 0 0 0 0 0 0 0 0 0 0 ],1771738837.366625
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2881907864,0,110,0,0,2881.67,384,[0 0 0 0 0 0 0 0 0 0 0 0 5 3 5 3 4 4 4 4 5 5 5 5 5 5 5 5 5 6 5 6 5 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7 5 6 6 6 6 7 6 7 5 7 5 8 5 7 0 0 4 7 4 7 3 6 4 5 3 5 3 4 3 4 4 4 4 3 4 4 4 3 4 3 4 3 3 2 3 2 3 2 3 2 3 1 3 1 3 0 3 0 3 0 3 0 4 0 4 0 5 0 0 0 0 0 0 0 0 0 0 0 ],1771738837.3986719
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,2881908384,0,110,0,0,2881.7,384,[0 0 0 0 0 0 0 0 0 0 0 0 -6 3 -6 3 -7 3 -7 3 -7 3 -7 3 -8 3 -8 3 -8 3 -9 3 -9 3 -10 2 -10 2 -10 2 -10 3 -10 2 -10 2 -10 2 -9 3 -9 3 -9 3 -10 3 -10 3 -10 2 -10 2 -10 2 0 0 -10 2 -9 1 -8 1 -8 1 -7 2 -7 2 -6 2 -6 2 -6 2 -6 3 -6 2 -6 3 -5 2 -5 2 -5 2 -4 2 -4 2 -3 2 -3 2 -3 2 -2 3 -2 3 -2 3 -2 4 -2 4 -3 4 0 0 0 0 0 0 0 0 0 0 ],1771738837.434714
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,2881909045,0,110,0,0,2881.74,384,[0 0 0 0 0 0 0 0 0 0 0 0 6 -1 6 -1 6 0 6 -1 7 0 7 0 7 0 8 0 8 0 8 1 8 1 9 2 9 2 9 2 9 2 9 2 9 2 9 1 8 1 9 1 9 1 9 1 9 1 9 2 9 2 9 2 0 0 8 2 8 2 7 2 7 1 6 1 6 1 6 0 5 0 6 0 6 -1 6 0 5 0 5 0 5 0 4 -1 4 -1 4 -1 4 -1 3 -2 3 -2 3 -2 3 -3 3 -3 3 -3 3 -3 4 -3 0 0 0 0 0 0 0 0 0 0 ],1771738837.4680882
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2882080129,0,110,0,0,2881.78,384,[0 0 0 0 0 0 0 0 0 0 0 0 5 4 5 4 4 4 4 5 4 5 5 5 5 5 5 6 5 6 5 6 5 6 5 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7 0 0 4 7 3 7 3 6 3 5 3 5 3 4 3 4 3 3 3 3 4 3 4 3 4 3 3 3 3 2 3 2 3 2 3 1 3 1 3 1 2 1 3 0 3 0 3 -1 3 -1 4 -1 4 0 0 0 0 0 0 0 0 0 0 0 ],1771738837.499378
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,2882080481,0,110,0,0,2881.8,384,[0 0 0 0 0 0 0 0 0 0 0 0 0 5 -1 6 -1 6 -1 7 -2 6 -1 7 -1 7 -1 7 -2 7 -2 8 -3 8 -2 8 -3 8 -3 8 -3 8 -3 8 -3 8 -3 7 -3 8 -3 8 -2 8 -3 8 -3 8 -3 8 -3 8 -3 8 0 0 -4 7 -4 6 -3 6 -3 5 -3 5 -2 5 -2 5 -1 5 -1 5 -1 5 -1 4 -1 4 -1 4 0 4 -1 4 0 4 0 3 0 3 0 3 1 3 1 2 1 3 1 2 2 2 2 3 2 3 0 0 0 0 0 0 0 0 0 0 ],1771738837.5330229
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2882081704,0,110,0,0,2881.84,384,[0 0 0 0 0 0 0 0 0 0 0 0 5 -4 5 -4 5 -4 6 -4 6 -4 6 -4 7 -4 7 -4 7 -4 7 -4 7 -4 8 -4 8 -4 8 -4 8 -4 8 -3 9 -3 8 -3 8 -3 8 -3 8 -4 8 -3 8 -4 9 -4 8 -4 9 -3 0 0 8 -2 7 -2 7 -2 6 -2 6 -2 5 -3 5 -3 5 -3 5 -3 4 -3 4 -3 4 -3 4 -3 4 -3 3 -3 3 -3 2 -3 2 -3 2 -3 2 -3 2 -3 1 -4 1 -4 1 -4 1 -5 1 -5 0 0 0 0 0 0 0 0 0 0 ],1771738837.56867
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2882082885,0,110,0,0,2881.87,384,[0 0 0 0 0 0 0 0 0 0 0 0 0 -6 0 -7 0 -7 1 -8 1 -8 1 -8 2 -8 2 -8 2 -8 2 -9 2 -9 2 -9 2 -9 2 -9 3 -9 3 -9 3 -9 3 -8 3 -9 3 -9 3 -9 4 -9 3 -9 3 -9 3 -9 4 -9 0 0 4 -8 4 -7 3 -7 3 -6 2 -6 2 -6 2 -6 1 -6 1 -6 1 -6 0 -6 1 -6 1 -5 0 -5 0 -4 0 -5 0 -4 0 -4 0 -4 -1 -4 -1 -4 -1 -4 -2 -4 -2 -4 -2 -4 -2 -5 0 0 0 0 0 0 0 0 0 0 ],1771738837.605037
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2882083967,0,110,0,0,2881.91,384,[0 0 0 0 0 0 0 0 0 0 0 0 3 5 3 5 3 6 2 6 2 6 3 6 2 6 3 7 2 7 3 7 3 8 3 8 2 8 2 8 2 9 2 9 2 8 2 8 2 8 2 8 2 8 2 9 3 8 2 8 2 9 2 8 0 0 1 8 0 8 0 7 1 6 0 6 1 6 1 5 1 5 1 5 2 4 2 4 2 4 2 4 1 4 2 3 2 3 2 2 1 2 2 2 2 2 2 2 2 2 3 1 3 1 3 1 4 2 0 0 0 0 0 0 0 0 0 0 ],1771738837.6369238
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,2882084159,0,110,0,0,2881.94,384,[0 0 0 0 0 0 0 0 0 0 0 0 2 5 2 5 2 6 1 6 1 7 2 7 2 7 2 7 1 8 2 8 1 9 1 9 1 9 1 9 1 9 1 9 0 9 1 9 1 8 1 9 1 9 1 9 1 9 1 9 1 9 0 9 0 0 0 8 0 8 -1 7 0 7 0 6 0 5 1 5 1 5 1 5 2 5 1 5 1 5 1 5 1 4 1 3 1 3 2 3 1 2 2 2 2 2 2 2 2 2 3 1 3 2 3 2 4 2 0 0 0 0 0 0 0 0 0 0 ],1771738837.668174
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2882279746,0,110,0,0,2881.98,384,[0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 -5 -4 -5 -4 -5 -4 -5 -4 -6 -4 -6 -4 -6 -4 -7 -4 -6 -5 -7 -5 -7 -4 -7 -4 -7 -4 -8 -4 -8 -4 -8 -4 -7 -4 -7 -4 -7 -4 -7 -4 -8 -5 -7 -4 -7 -4 -8 -4 -8 0 0 -3 -7 -3 -7 -2 -7 -3 -6 -3 -6 -3 -5 -3 -5 -3 -4 -3 -5 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -2 -3 -2 -3 -2 -4 -1 -4 -1 -4 -1 -5 -2 0 0 0 0 0 0 0 0 0 0 ],1771738837.708122
CSI_DATA,STA,20:6E:F1:85:57:D5,-51,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,2882281077,0,110,0,0,2882.01,384,[0 0 0 0 0 0 0 0 0 0 0 0 0 -6 1 -6 1 -6 2 -6 2 -6 1 -7 2 -7 2 -7 2 -7 2 -7 2 -8 2 -8 3 -8 3 -8 3 -8 3 -7 3 -8 3 -7 3 -8 3 -7 3 -8 3 -8 3 -8 3 -8 3 -8 3 -8 0 0 4 -7 4 -6 3 -6 3 -5 3 -5 2 -5 2 -5 1 -5 1 -5 1 -5 1 -5 1 -5 1 -5 1 -5 1 -4 0 -4 0 -4 0 -4 0 -4 -1 -4 -1 -3 -1 -4 -1 -4 -2 -4 -2 -4 -2 -5 0 0 0 0 0 0 0 0 0 0 ],1771738837.743886
CSI_DATA,STA,20:6E:F1:85:57:D5,-51,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,2882281877,0,110,0,0,2882.05,384,[0 0 0 0 0 0 0 0 0 0 0 0 -6 -1 -6 -2 -6 -2 -6 -2 -6 -2 -7 -2 -7 -3 -7 -3 -7 -3 -7 -3 -8 -3 -8 -3 -8 -3 -8 -3 -8 -4 -8 -4 -8 -4 -8 -4 -8 -4 -8 -4 -8 -4 -8 -4 -8 -4 -8 -4 -8 -4 -8 -4 0 0 -7 -5 -6 -4 -6 -4 -6 -3 -5 -3 -5 -3 -5 -2 -5 -2 -5 -2 -5 -2 -5 -2 -5 -1 -4 -2 -5 -1 -4 -1 -4 -1 -4 -1 -4 -1 -4 0 -4 0 -4 0 -4 0 -3 1 -4 1 -4 1 -5 1 0 0 0 0 0 0 0 0 0 0 ],1771738837.7837892
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2882282678,0,110,0,0,2882.09,384,[0 0 0 0 0 0 0 0 0 0 0 0 -5 1 -6 1 -6 1 -6 1 -6 1 -7 1 -7 1 -7 1 -7 1 -8 1 -8 1 -8 1 -8 1 -8 1 -9 1 -8 0 -8 0 -8 0 -8 1 -8 1 -8 1 -8 1 -8 1 -8 1 -8 1 -8 0 0 0 -8 -1 -7 -1 -7 -1 -6 0 -6 0 -6 0 -5 0 -5 0 -5 1 -4 1 -4 1 -4 1 -4 1 -4 1 -4 1 -3 1 -3 1 -3 1 -3 1 -3 1 -2 2 -2 2 -2 2 -2 2 -2 3 -2 3 0 0 0 0 0 0 0 0 0 0 ],1771738837.819123
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2882283862,0,110,0,0,2882.12,384,[0 0 0 0 0 0 0 0 0 0 0 0 2 5 2 5 1 5 1 5 1 6 2 6 1 6 1 7 1 7 1 7 1 7 1 7 1 8 1 8 1 8 0 8 1 8 1 7 1 8 1 7 1 7 1 7 1 8 1 8 1 8 1 8 0 0 0 7 0 6 0 6 0 5 0 5 0 4 0 4 1 4 1 4 1 4 2 4 1 4 1 4 1 3 1 3 1 3 1 2 1 2 1 2 1 1 2 1 2 1 2 1 3 1 3 1 4 1 0 0 0 0 0 0 0 0 0 0 ],1771738837.85083
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2882284840,0,110,0,0,2882.16,384,[0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 5 1 5 0 5 0 5 1 6 1 6 1 6 0 6 0 6 0 7 0 7 0 7 -1 7 -1 7 -1 7 -1 7 -1 7 0 7 0 7 0 7 0 7 0 7 -1 8 -1 7 -1 7 0 0 -1 6 -2 6 -1 6 -1 5 -1 5 -1 5 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 3 0 3 0 3 0 3 1 2 1 2 1 2 1 2 1 2 2 2 2 2 2 2 3 2 0 0 0 0 0 0 0 0 0 0 ],1771738837.883762
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2882285752,0,110,0,0,2882.19,384,[0 0 0 0 0 0 0 0 0 0 0 0 -5 2 -6 2 -6 2 -6 2 -6 2 -7 1 -7 1 -7 1 -8 1 -8 1 -8 1 -8 1 -8 1 -9 1 -9 1 -8 0 -9 0 -8 0 -8 1 -8 1 -8 1 -9 1 -9 1 -9 1 -9 0 -9 0 0 0 -8 -1 -7 -1 -7 -1 -6 -1 -6 0 -6 0 -5 0 -5 0 -5 0 -5 1 -5 1 -5 1 -5 1 -5 1 -4 0 -4 1 -4 1 -4 1 -3 1 -3 1 -3 1 -3 2 -3 2 -3 2 -3 3 -3 3 0 0 0 0 0 0 0 0 0 0 ],1771738837.918858
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2882286853,0,110,0,0,2882.22,384,[0 0 0 0 0 0 0 0 0 0 0 0 -1 -6 0 -6 0 -6 0 -6 0 -7 0 -7 0 -7 0 -7 0 -7 1 -7 1 -8 1 -8 1 -8 2 -8 2 -8 2 -8 2 -8 2 -8 1 -8 2 -8 2 -8 2 -8 2 -8 2 -8 2 -8 2 -8 0 0 2 -7 3 -6 2 -6 2 -6 1 -6 1 -5 1 -5 1 -5 0 -5 0 -5 0 -5 0 -5 0 -5 0 -5 0 -4 -1 -4 0 -4 -1 -4 -1 -3 -1 -3 -1 -3 -1 -3 -2 -3 -2 -4 -3 -4 -3 -4 0 0 0 0 0 0 0 0 0 0 ],1771738837.9554482
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2882287887,0,110,0,0,2882.26,384,[0 0 0 0 0 0 0 0 0 0 0 0 -1 5 -1 5 -1 6 -2 6 -2 6 -2 6 -2 6 -2 6 -2 7 -3 7 -3 7 -3 7 -3 8 -3 7 -3 7 -3 7 -3 7 -3 7 -3 7 -4 7 -3 7 -4 8 -3 7 -4 7 -4 7 -4 7 0 0 -4 6 -4 6 -4 5 -3 5 -3 4 -3 4 -2 4 -2 4 -2 4 -2 4 -1 4 -1 4 -2 3 -2 3 -1 3 -1 3 -1 3 -1 2 0 3 0 2 0 2 0 2 1 2 1 3 1 3 1 3 0 0 0 0 0 0 0 0 0 0 ],1771738837.99038
CSI_DATA,STA,20:6E:F1:85:57:D5,-48,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2882601979,0,110,0,0,2882.3,384,[0 0 0 0 0 0 0 0 0 0 0 0 -6 -3 -7 -3 -6 -4 -7 -4 -7 -4 -7 -5 -7 -5 -7 -5 -7 -6 -7 -5 -7 -6 -8 -6 -8 -7 -8 -7 -8 -7 -7 -7 -7 -8 -7 -7 -7 -8 -8 -7 -7 -7 -7 -7 -8 -7 -7 -8 -7 -8 -7 -8 0 0 -6 -8 -5 -7 -5 -7 -5 -6 -5 -6 -5 -5 -5 -5 -5 -4 -5 -4 -6 -4 -6 -4 -6 -4 -6 -3 -5 -3 -5 -3 -5 -3 -5 -2 -5 -2 -5 -2 -4 -1 -5 -1 -5 0 -5 0 -6 0 -6 1 -7 1 0 0 0 0 0 0 0 0 0 0 ],1771738838.030727
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2882602385,0,110,0,0,2882.34,384,[0 0 0 0 0 0 0 0 0 0 0 0 -6 2 -7 2 -7 2 -7 2 -7 2 -8 2 -8 2 -8 2 -9 2 -9 2 -9 1 -10 1 -10 1 -10 1 -10 1 -10 0 -11 0 -10 0 -10 0 -10 1 -10 1 -10 1 -10 0 -10 0 -10 0 -11 0 0 0 -10 -1 -9 -1 -8 -1 -8 -1 -7 0 -7 0 -7 0 -6 1 -7 1 -6 1 -7 1 -6 1 -6 1 -6 1 -5 1 -5 1 -5 1 -4 2 -4 2 -4 2 -3 2 -3 3 -3 3 -3 4 -4 4 -4 5 0 0 0 0 0 0 0 0 0 0 ],1771738838.0678651
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2882603006,0,110,0,0,2882.37,384,[0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 6 -1 6 -1 6 -1 7 -1 7 -1 7 -1 7 -2 8 -2 8 -2 8 -3 8 -3 9 -3 9 -3 9 -4 9 -4 9 -4 8 -4 9 -4 9 -3 9 -4 9 -4 9 -4 9 -4 9 -4 9 0 0 -4 8 -5 7 -4 7 -4 6 -3 6 -3 6 -3 6 -2 6 -2 6 -2 6 -1 6 -2 6 -2 6 -1 5 -1 5 -1 5 -1 4 0 4 0 4 0 4 1 4 1 4 1 4 2 4 3 4 3 5 0 0 0 0 0 0 0 0 0 0 ],1771738838.1022599
CSI_DATA,STA,20:6E:F1:85:57:D5,-48,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2882604236,0,110,0,0,2882.41,384,[0 0 0 0 0 0 0 0 0 0 0 0 2 -6 2 -6 3 -6 3 -7 3 -7 3 -7 3 -7 4 -7 4 -7 4 -7 5 -8 5 -8 5 -8 6 -8 6 -8 6 -7 6 -7 6 -7 6 -7 6 -7 6 -8 6 -7 6 -7 7 -7 7 -7 7 -7 0 0 6 -6 6 -5 6 -6 5 -5 5 -5 4 -5 4 -5 4 -5 3 -5 3 -5 3 -5 3 -6 3 -5 2 -5 2 -5 2 -5 2 -5 1 -5 1 -5 0 -4 0 -5 0 -5 -1 -5 -1 -6 -1 -6 -1 -6 0 0 0 0 0 0 0 0 0 0 ],1771738838.138328
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2882749233,0,110,0,0,2882.45,384,[0 0 0 0 0 0 0 0 0 0 0 0 5 -4 6 -4 6 -4 6 -4 7 -4 7 -3 8 -3 8 -3 8 -3 9 -3 9 -3 9 -2 9 -2 9 -2 9 -2 10 -2 9 -2 10 -2 9 -2 10 -2 9 -2 9 -2 10 -2 10 -1 10 -1 10 -1 0 0 9 -1 8 -1 7 -1 8 -1 6 -1 6 -1 6 -2 5 -2 5 -2 5 -3 6 -3 5 -3 5 -3 4 -3 4 -3 4 -3 4 -3 3 -4 3 -3 2 -4 2 -4 2 -5 2 -5 2 -6 2 -6 2 -6 0 0 0 0 0 0 0 0 0 0 ],1771738838.174607
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2882749414,0,110,0,0,2882.48,384,[0 0 0 0 0 0 0 0 0 0 0 0 6 -2 6 -2 6 -2 7 -1 7 -1 8 -1 8 -1 9 -1 9 -1 9 0 9 0 10 0 9 1 10 1 9 1 10 1 9 1 10 1 9 1 10 0 10 1 10 0 10 1 10 2 10 1 9 2 0 0 9 2 8 2 7 2 7 1 7 1 6 1 6 0 6 0 6 -1 6 -1 6 -1 5 -1 5 -1 5 -1 5 -2 5 -2 4 -2 4 -2 4 -3 4 -3 3 -4 3 -4 3 -5 3 -5 3 -6 4 -5 0 0 0 0 0 0 0 0 0 0 ],1771738838.2091148
CSI_DATA,STA,20:6E:F1:85:57:D5,-48,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2882820266,0,110,0,0,2882.52,384,[0 0 0 0 0 0 0 0 0 0 0 0 -6 -4 -6 -5 -6 -5 -5 -5 -6 -6 -6 -6 -6 -7 -6 -7 -6 -7 -6 -8 -6 -8 -6 -9 -5 -9 -6 -9 -5 -9 -6 -9 -5 -9 -6 -9 -5 -9 -5 -9 -5 -9 -6 -9 -5 -10 -5 -10 -5 -10 -4 -9 0 0 -4 -9 -4 -9 -3 -8 -4 -8 -3 -7 -4 -7 -4 -6 -4 -6 -4 -5 -5 -5 -5 -5 -4 -5 -5 -5 -4 -5 -5 -4 -5 -4 -5 -4 -5 -3 -5 -3 -5 -2 -5 -2 -5 -2 -6 -2 -6 -1 -7 -1 -7 -2 0 0 0 0 0 0 0 0 0 0 ],1771738838.2500658
CSI_DATA,STA,20:6E:F1:85:57:D5,-48,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2882821718,0,110,0,0,2882.55,384,[0 0 0 0 0 0 0 0 0 0 0 0 6 1 6 1 6 2 6 2 7 3 7 3 7 3 7 4 7 4 7 5 7 5 7 5 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 8 6 7 6 7 7 6 7 7 7 0 0 6 7 6 6 5 6 5 5 5 5 5 4 5 4 5 3 5 3 5 3 5 3 5 3 5 2 5 2 5 2 5 1 4 1 4 1 4 0 5 0 5 0 4 -1 5 -1 5 -1 6 -2 6 -2 0 0 0 0 0 0 0 0 0 0 ],1771738838.2819
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2882823713,0,110,0,0,2882.59,384,[0 0 0 0 0 0 0 0 0 0 0 0 -1 -7 -1 -7 0 -8 0 -8 0 -9 0 -8 1 -9 1 -9 1 -9 2 -10 2 -10 2 -10 3 -10 3 -10 3 -10 3 -10 3 -10 3 -10 3 -10 3 -10 3 -10 3 -11 3 -10 4 -10 4 -10 4 -10 0 0 4 -9 4 -9 4 -8 3 -8 3 -7 2 -7 2 -7 1 -7 1 -7 1 -7 0 -7 0 -7 0 -7 0 -7 0 -7 -1 -6 -1 -6 -1 -6 -2 -6 -2 -6 -2 -5 -3 -6 -3 -6 -4 -6 -4 -6 -4 -7 0 0 0 0 0 0 0 0 0 0 ],1771738838.31956
